country,iso2c,iso3c,year,stja,status,lastupdated,region,capital,longitude,latitude,income,lending
Australia,AU,AUS,2002,24160.35,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2001,23618.28,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2000,23275.99,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Austria,AT,AUT,2001,7034.68,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2000,6577.35,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2018,12362.28,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2017,12850.61,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2016,12792.84,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2015,12911.21,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2014,12660.94,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2013,12404.51,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2012,12201.72,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2011,11767.52,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2010,11108.33,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2009,10893.44,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2008,10329.47,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2007,9902.9,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2006,9109.26,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2005,8908.29,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2004,8080.18,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2003,7823.88,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2002,7475.58,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Azerbaijan,AZ,AZE,2012,679.27,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2011,638.11,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2010,595.22,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2013,470.64,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2018,761.43,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2017,736.71,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2016,593.56,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2015,451.68,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2014,395.23,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2009,624.91,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2008,477.39,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2007,414.86,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2006,279.11,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2005,348.53,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2004,350.2,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2003,273.2,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2002,245.05,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2001,159.12,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2000,154.76,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
"Bahamas, The",BS,BHS,2000,1.7,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2018,19.77,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2017,20.4,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2016,12.91,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2015,12.77,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2014,15.56,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2013,18.89,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2012,8.01,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2011,10.77,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2010,9.2,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2009,9.83,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2008,6.05,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2007,11.14,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2006,6.12,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2005,7.37,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2004,3.03,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2003,3.66,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2002,4.13,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2001,5.19,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
Bahrain,BH,BHR,2016,220.98,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2015,180.26,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2014,213.26,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2013,241.31,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2018,321.51,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2017,259.34,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2012,160.77,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2011,179.46,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2010,211.5,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2009,189.88,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2008,156.31,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2007,172.91,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2006,180.92,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2005,161.53,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2004,139.96,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2003,130.15,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2002,67.33,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2001,82.76,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bahrain,BH,BHR,2000,82.53,,2022-12-22,Middle East & North Africa,Manama,50.5354,26.1921,High income,Not classified
Bangladesh,BD,BGD,2000,440.02,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2018,3135.08,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2017,2990.72,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2016,2645.7,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2015,2240.17,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2014,2336.1,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2013,1926.67,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2012,1990.1,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2011,1467.45,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2010,1480.48,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2009,1220.94,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2008,1113.74,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2007,992.89,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2006,709.05,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2005,600.36,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2004,536.54,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2003,577.19,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2002,433.09,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Bangladesh,BD,BGD,2001,438.31,,2022-12-22,South Asia,Dhaka,90.4113,23.7055,Lower middle income,IDA
Barbados,BB,BRB,2016,53.46,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2018,37.97,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2017,48.84,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2015,54.96,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2014,47.55,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2013,40.58,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2012,48.49,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2011,35.53,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2010,29.34,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2009,37.63,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2008,43.14,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2007,49.82,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2006,49.29,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2005,37.07,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2004,54.09,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2003,42.28,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2002,37.34,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2001,44.08,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Barbados,BB,BRB,2000,27.96,,2022-12-22,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
Belarus,BY,BLR,2002,1264.88,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2001,1260.38,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2000,1170.05,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2018,1179.81,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2017,1064.9,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2016,1008.55,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2015,976.31,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2014,1056.66,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2013,1099.19,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2012,1032.04,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2011,1097.17,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2010,1061.94,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2009,1167.91,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2008,1048.25,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2007,1300.93,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2006,1163.43,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2005,1302.2,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2004,1225.92,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belarus,BY,BLR,2003,1233.93,,2022-12-22,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
Belgium,BE,BEL,2018,15688.13,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2017,16278.27,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2016,16763.94,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2015,16724.04,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2014,17143.34,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2013,16779.18,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2012,16548.11,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2011,15806.72,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2010,15211.5,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2009,14951.67,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2008,14434.37,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2007,13798.7,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2006,13023.65,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2005,12776.16,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2004,11585.74,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2003,10918.31,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2002,10402.85,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2001,10101.71,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belgium,BE,BEL,2000,9723.01,,2022-12-22,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
Belize,BZ,BLZ,2000,0.62,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2018,9.11,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2017,11.38,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2016,5.88,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2015,7.64,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2014,5.16,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2013,8.56,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2012,8.28,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2011,3.26,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2010,10.71,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2009,8.33,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2008,3.64,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2007,2.23,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2006,4.83,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2005,5.83,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2004,4.92,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2003,4.76,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2002,1.91,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Belize,BZ,BLZ,2001,2,,2022-12-22,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,IBRD
Benin,BJ,BEN,2018,227.74,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2017,209.42,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2016,175.83,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2015,187.97,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2014,183.15,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2013,184,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2012,143.66,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2011,132,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2010,103.47,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2009,121.83,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2008,93.93,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2007,93.03,,2022-12-22,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
