country,iso2c,iso3c,year,ur,status,lastupdated,region,capital,longitude,latitude,income,lending
Argentina,AR,ARG,2016,8.11100006103516,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2015,7.52099990844727,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2014,7.26999998092651,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2013,7.09999990463257,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2012,7.21999979019165,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2011,7.17999982833862,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2010,7.71000003814697,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2009,8.64999961853027,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2008,7.84000015258789,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2007,8.47000026702881,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2006,10.0799999237061,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2005,11.5100002288818,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2004,13.5200004577637,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2003,15.3599996566772,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2002,19.5900001525879,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2001,17.3199996948242,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2000,15,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1999,14.0500001907349,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1998,12.6499996185303,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1997,14.8199996948242,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1996,17.1100006103516,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1995,18.7999992370605,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1994,11.7600002288818,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1993,10.1000003814697,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1992,6.3600001335144,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1991,5.44000005722046,,2022-12-22,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Armenia,AM,ARM,2021,20.8969993591309,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2020,21.2059993743896,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2019,18.2999992370605,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2018,18.9699993133545,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2017,17.7000007629395,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2016,17.6200008392334,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2015,18.2600002288818,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2014,17.5,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2013,16.1800003051758,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2012,17.2999992370605,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2011,18.4400005340576,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2010,19.0100002288818,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2009,18.4400005340576,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2008,14.3929996490479,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2007,9.8100004196167,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2006,9.99699974060059,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2005,10.2030000686646,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2004,10.3439998626709,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2003,10.5939998626709,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2002,10.7760000228882,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2001,10.9119997024536,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2000,11.0480003356934,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1999,11.1999998092651,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1998,9.39999961853027,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1997,10.8000001907349,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1996,9.30000019073486,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1995,6.69999980926514,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1994,6.59999990463257,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1993,5.30000019073486,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1992,1.79999995231628,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1991,1.60000002384186,,2022-12-22,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Australia,AU,AUS,2021,5.11199998855591,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2020,6.46000003814697,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2019,5.15999984741211,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2018,5.30000019073486,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2017,5.59000015258789,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2016,5.71000003814697,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2015,6.05000019073486,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2014,6.07999992370605,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2013,5.65999984741211,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2012,5.21999979019165,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2011,5.07999992370605,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2010,5.21000003814697,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2009,5.55999994277954,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2008,4.23000001907349,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2007,4.38000011444092,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2006,4.78000020980835,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2005,5.03000020980835,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2004,5.3899998664856,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2003,5.92999982833862,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2002,6.36999988555908,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2001,6.73999977111816,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2000,6.28000020980835,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1999,6.86999988555908,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1998,7.67999982833862,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1997,8.35999965667725,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1996,8.51000022888184,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1995,8.47000026702881,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1994,9.72000026702881,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1993,10.8699998855591,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1992,10.7299995422363,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1991,9.57999992370605,,2022-12-22,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Austria,AT,AUT,2021,6.30100011825562,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2020,5.3600001335144,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2019,4.48999977111816,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2018,4.84999990463257,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2017,5.5,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2016,6.01000022888184,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2015,5.71999979019165,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2014,5.61999988555908,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2013,5.32999992370605,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2012,4.86999988555908,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2011,4.55999994277954,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2010,4.82000017166138,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2009,5.30000019073486,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2008,4.13000011444092,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2007,4.8600001335144,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2006,5.23999977111816,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2005,5.63000011444092,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2004,5.82999992370605,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2003,4.78000020980835,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2002,4.84999990463257,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2001,4.01000022888184,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2000,4.69000005722046,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1999,4.69999980926514,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1998,5.51999998092651,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1997,5.15000009536743,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1996,5.28000020980835,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1995,4.34999990463257,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1994,3.53999996185303,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1993,4.25,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1992,3.58999991416931,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,1991,3.42000007629395,,2022-12-22,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Azerbaijan,AZ,AZE,2021,6.58300018310547,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2020,6.46299982070923,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2019,4.84999990463257,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2018,4.90000009536743,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2017,5,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2016,5,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2015,4.96000003814697,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2014,4.90999984741211,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2013,4.96999979019165,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2012,5.19000005722046,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2011,5.42000007629395,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2010,5.63000011444092,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2009,5.73999977111816,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2008,5.8600001335144,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2007,6.32999992370605,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2006,6.61999988555908,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2005,7.26000022888184,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2004,7.98999977111816,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2003,9.17000007629395,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2002,10.039999961853,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2001,10.9099998474121,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,2000,11.7799997329712,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1999,10.8999996185303,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1998,10,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1997,9.10000038146973,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1996,8.10000038146973,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1995,7.19999980926514,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1994,6.30000019073486,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1993,4.5,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1992,1.79999995231628,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
Azerbaijan,AZ,AZE,1991,0.899999976158142,,2022-12-22,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
"Bahamas, The",BS,BHS,2021,13.2390003204346,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2020,13.3210000991821,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2019,10.0609998703003,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2018,10,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2017,9.80000019073486,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2016,12.6999998092651,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2015,12,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2014,13.8000001907349,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2013,16.1800003051758,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2012,14.0200004577637,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2011,14.5200004577637,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2010,14.3140001296997,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2009,14.25,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2008,8.18000030517578,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2007,7.88000011444092,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2006,7.53999996185303,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2005,10.1999998092651,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2004,10.1999998092651,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2003,10.8400001525879,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
"Bahamas, The",BS,BHS,2002,9.05000019073486,,2022-12-22,Latin America & Caribbean,Nassau,-77.339,25.0661,High income,Not classified
